word,sentiment
stoppage,Negative
store,Anticipation
store,Positive
storm,Anger
storm,Negative
storming,Anger
stormy,Fear
stormy,Negative
straightforward,Positive
straightforward,Trust
strained,Anger
strained,Negative
straits,Fear
straits,Negative
stranded,Negative
strAnger,Fear
strAnger,Negative
strangle,Anger
strangle,Disgust
strangle,Fear
strangle,Negative
strangle,Sadness
strangle,Surprise
strategic,Positive
strategist,Anticipation
strategist,Positive
strategist,Trust
stray,Negative
strength,Positive
strength,Trust
strengthen,Positive
strengthening,Joy
strengthening,Positive
strengthening,Trust
stress,Negative
stretcher,Fear
stretcher,Sadness
stricken,Sadness
strife,Anger
strife,Negative
strike,Anger
strike,Negative
striking,Positive
strikingly,Positive
strip,Negative
strip,Sadness
stripe,Negative
stripped,Anger
stripped,Anticipation
stripped,Disgust
stripped,Fear
stripped,Negative
stripped,Sadness
strive,Anticipation
stroke,Fear
stroke,Negative
stroke,Sadness
strongly,Positive
structural,Trust
structure,Positive
structure,Trust
struggle,Anger
struggle,Fear
struggle,Negative
struggle,Sadness
strut,Negative
stud,Positive
study,Positive
stuffy,Negative
stumble,Negative
stunned,Fear
stunned,Negative
stunned,Surprise
stunted,Negative
stupid,Negative
stupidity,Negative
stupor,Negative
sturdy,Positive
sty,Disgust
sty,Negative
subdue,Negative
subito,Surprise
subject,Negative
subjected,Negative
subjected,Sadness
subjection,Negative
subjugation,Anger
subjugation,Disgust
subjugation,Fear
subjugation,Negative
subjugation,Sadness
sublimation,Joy
sublimation,Positive
submit,Anticipation
subordinate,Fear
subordinate,Negative
subpoena,Negative
subscribe,Anticipation
subsidence,Negative
subsidence,Sadness
subsidy,Anger
subsidy,Disgust
subsidy,Negative
subsist,Negative
substance,Positive
substantiate,Trust
substantive,Positive
subtract,Negative
subversion,Anger
subversion,Fear
subversion,Negative
subversive,Anger
subversive,Negative
subversive,Surprise
subvert,Disgust
subvert,Fear
subvert,Negative
subvert,Sadness
succeed,Anticipation
succeed,Joy
succeed,Positive
succeed,Surprise
succeed,Trust
succeeding,Anticipation
succeeding,Joy
succeeding,Positive
succeeding,Trust
success,Anticipation
success,Joy
success,Positive
successful,Anticipation
successful,Joy
successful,Positive
successful,Trust
succinct,Positive
succulent,Negative
succulent,Positive
succumb,Negative
suck,Negative
sucker,Anger
sucker,Negative
sudden,Surprise
suddenly,Surprise
sue,Anger
sue,Negative
sue,Sadness
suffer,Negative
sufferer,Fear
sufferer,Negative
sufferer,Sadness
suffering,Disgust
suffering,Fear
suffering,Negative
suffering,Sadness
sufficiency,Positive
suffocating,Disgust
suffocating,Fear
suffocating,Negative
suffocating,Sadness
suffocation,Anger
suffocation,Fear
suffocation,Negative
sugar,Positive
suggest,Trust
suicidal,Anger
suicidal,Disgust
suicidal,Fear
suicidal,Negative
suicidal,Sadness
suicide,Anger
suicide,Fear
suicide,Negative
suicide,Sadness
suitable,Positive
sullen,Anger
sullen,Negative
sullen,Sadness
sultan,Fear
sultry,Positive
summons,Negative
sump,Disgust
sun,Anticipation
sun,Joy
sun,Positive
sun,Surprise
sun,Trust
sundial,Anticipation
sundial,Trust
sunk,Disgust
sunk,Fear
sunk,Negative
sunk,Sadness
sunny,Anticipation
sunny,Joy
sunny,Positive
sunny,Surprise
sunset,Anticipation
sunset,Positive
sunshine,Joy
sunshine,Positive
superb,Positive
superficial,Negative
superfluous,Negative
superhuman,Positive
superior,Positive
superiority,Positive
superman,Joy
superman,Positive
superman,Trust
superstar,Joy
superstar,Positive
superstar,Trust
superstition,Fear
superstition,Negative
superstition,Positive
superstitious,Anticipation
superstitious,Fear
superstitious,Negative
supplication,Positive
supplication,Trust
supplies,Positive
supply,Positive
supported,Positive
supporter,Joy
supporter,Positive
supporter,Trust
supporting,Positive
supporting,Trust
suppress,Anger
suppress,Fear
suppress,Negative
suppress,Sadness
suppression,Anger
suppression,Disgust
suppression,Fear
suppression,Negative
supremacy,Anger
supremacy,Anticipation
supremacy,Fear
supremacy,Joy
supremacy,Negative
supremacy,Positive
supremacy,Surprise
supremacy,Trust
supreme,Positive
supremely,Positive
surcharge,Anger
surcharge,Negative
surety,Positive
surety,Trust
surge,Surprise
surgery,Fear
surgery,Sadness
surly,Anger
surly,Disgust
surly,Negative
surmise,Positive
surpassing,Positive
Surprise,Fear
Surprise,Joy
Surprise,Positive
Surprise,Surprise
Surprised,Surprise
surprising,Surprise
surprisingly,Anticipation
surprisingly,Surprise
surrender,Fear
surrender,Negative
surrender,Sadness
surrendering,Negative
surrendering,Sadness
surrogate,Trust
surround,Anticipation
surround,Negative
surround,Positive
surveillance,Fear
surveying,Positive
survive,Positive
susceptible,Negative
suspect,Fear
suspect,Negative
suspense,Anticipation
suspense,Fear
suspense,Surprise
suspension,Fear
suspension,Negative
suspicion,Fear
suspicion,Negative
suspicious,Anger
suspicious,Anticipation
suspicious,Negative
swab,Negative
swamp,Disgust
swamp,Fear
swamp,Negative
swampy,Disgust
swampy,Fear
swampy,Negative
swarm,Disgust
swastika,Anger
swastika,Fear
swastika,Negative
swear,Positive
swear,Trust
sweat,Fear
sweet,Anticipation
sweet,Joy
sweet,Positive
sweet,Surprise
sweet,Trust
sweetheart,Anticipation
sweetheart,Joy
sweetheart,Positive
sweetheart,Sadness
sweetheart,Trust
sweetie,Positive
sweetness,Positive
sweets,Anticipation
sweets,Joy
sweets,Positive
swelling,Fear
swelling,Negative
swerve,Fear
swerve,Surprise
swift,Positive
swig,Disgust
swig,Negative
swim,Anticipation
swim,Fear
swim,Joy
swim,Positive
swine,Disgust
swine,Negative
swollen,Negative
symbolic,Positive
symmetrical,Positive
symmetry,Joy
symmetry,Positive
symmetry,Trust
sympathetic,Fear
sympathetic,Joy
sympathetic,Positive
sympathetic,Sadness
sympathetic,Trust
sympathize,Sadness
sympathy,Positive
sympathy,Sadness
symphony,Anticipation
symphony,Joy
symphony,Positive
symptom,Negative
synchronize,Anticipation
synchronize,Joy
synchronize,Positive
synchronize,Surprise
synchronize,Trust
syncope,Fear
syncope,Negative
syncope,Sadness
syncope,Surprise
synergistic,Positive
synergistic,Trust
synod,Positive
synod,Trust
synonymous,Fear
synonymous,Negative
synonymous,Positive
synonymous,Trust
syringe,Fear
system,Trust
taboo,Disgust
taboo,Fear
taboo,Negative
tabulate,Anticipation
tackle,Anger
tackle,Surprise
tact,Positive
tactics,Fear
tactics,Trust
taint,Negative
taint,Sadness
tale,Positive
talent,Positive
talisman,Positive
talk,Positive
talons,Anger
talons,Fear
talons,Negative
tandem,Trust
tangled,Negative
tanned,Positive
tantalizing,Anticipation
tantalizing,Joy
tantalizing,Negative
tantalizing,Positive
tantalizing,Surprise
tantamount,Trust
tardiness,Negative
tardy,Negative
tariff,Anger
tariff,Disgust
tariff,Negative
tarnish,Disgust
tarnish,Negative
tarnish,Sadness
tarry,Negative
task,Positive
tasteful,Positive
tasteless,Disgust
tasteless,Negative
tasty,Positive
taught,Trust
taunt,Anger
taunt,Fear
taunt,Negative
taunt,Sadness
tawny,Disgust
tax,Negative
tax,Sadness
teach,Joy
teach,Positive
teach,Surprise
teach,Trust
teacher,Positive
teacher,Trust
team,Trust
tearful,Disgust
tearful,Fear
tearful,Sadness
tease,Anger
tease,Anticipation
tease,Negative
tease,Sadness
teasing,Anger
teasing,Fear
teasing,Negative
technology,Positive
tedious,Negative
tedium,Negative
teeming,Disgust
teens,Negative
teens,Positive
temperance,Positive
temperate,Trust
tempered,Positive
tempest,Anger
tempest,Anticipation
tempest,Fear
tempest,Negative
tempest,Sadness
tempest,Surprise
temptation,Negative
tenable,Positive
tenacious,Positive
tenacity,Positive
tenancy,Positive
tenant,Positive
tender,Joy
tender,Positive
tender,Trust
tenderness,Joy
tenderness,Positive
tenement,Negative
tension,Anger
terminal,Fear
terminal,Negative
terminal,Sadness
terminate,Sadness
termination,Negative
termination,Sadness
termite,Disgust
termite,Negative
terrible,Anger
terrible,Disgust
terrible,Fear
terrible,Negative
terrible,Sadness
terribly,Sadness
terrific,Sadness
terror,Fear
terror,Negative
terrorism,Anger
terrorism,Disgust
terrorism,Fear
terrorism,Negative
terrorism,Sadness
terrorist,Anger
terrorist,Disgust
terrorist,Fear
terrorist,Negative
terrorist,Sadness
terrorist,Surprise
terrorize,Anger
terrorize,Fear
terrorize,Negative
terrorize,Sadness
testament,Anticipation
testament,Trust
testimony,Trust
tetanus,Disgust
tetanus,Negative
tether,Negative
thankful,Joy
thankful,Positive
thanksgiving,Joy
thanksgiving,Positive
theft,Anger
theft,Disgust
theft,Fear
theft,Negative
theft,Sadness
theism,Disgust
theism,Negative
theocratic,Anger
theocratic,Fear
theocratic,Negative
theocratic,Sadness
theocratic,Trust
theological,Trust
theology,Anticipation
theorem,Trust
theoretical,Positive
theory,Anticipation
theory,Trust
therapeutic,Joy
therapeutic,Positive
therapeutic,Trust
therapeutics,Positive
thermocouple,Anticipation
thermometer,Trust
thief,Anger
thief,Disgust
thief,Fear
thief,Negative
thief,Sadness
thief,Surprise
thinker,Positive
thirst,Anticipation
thirst,Sadness
thirst,Surprise
thirsty,Negative
thirteenth,Fear
thorn,Negative
thorny,Fear
thorny,Negative
thoroughbred,Positive
thought,Anticipation
thoughtful,Positive
thoughtful,Trust
thoughtfulness,Positive
thoughtless,Anger
thoughtless,Disgust
thoughtless,Negative
thrash,Anger
thrash,Disgust
thrash,Fear
thrash,Negative
thrash,Sadness
threat,Anger
threat,Fear
threat,Negative
threaten,Anger
threaten,Anticipation
threaten,Fear
threaten,Negative
threatening,Anger
threatening,Disgust
threatening,Fear
threatening,Negative
thresh,Anger
thresh,Fear
thresh,Negative
thresh,Sadness
thrift,Disgust
thrift,Positive
thrift,Trust
thrill,Anticipation
thrill,Fear
thrill,Joy
thrill,Positive
thrill,Surprise
thrilling,Anticipation
thrilling,Joy
thrilling,Positive
thrilling,Surprise
thriving,Anticipation
thriving,Joy
thriving,Positive
throb,Fear
throb,Negative
throb,Sadness
throne,Positive
throne,Trust
throttle,Anger
throttle,Negative
thug,Anger
thug,Disgust
thug,Fear
thug,Negative
thump,Anger
thump,Negative
thumping,Fear
thundering,Anger
thundering,Fear
thundering,Negative
thwart,Negative
thwart,Surprise
tickle,Anticipation
tickle,Joy
tickle,Positive
tickle,Surprise
tickle,Trust
tiff,Anger
tiff,Negative
tighten,Anger
tiling,Positive
time,Anticipation
timely,Positive
timid,Fear
timid,Negative
timid,Sadness
timidity,Anticipation
timidity,Fear
timidity,Negative
tinsel,Joy
tinsel,Positive
tipsy,Negative
tirade,Anger
tirade,Disgust
tirade,Negative
tired,Negative
tiredness,Negative
tiresome,Negative
tit,Negative
title,Positive
title,Trust
toad,Disgust
toad,Negative
toast,Joy
toast,Positive
tobacco,Negative
toilet,Disgust
toilet,Negative
toils,Negative
tolerant,Positive
tolerate,Anger
tolerate,Negative
tolerate,Sadness
toleration,Positive
tomb,Sadness
tomorrow,Anticipation
toothache,Fear
toothache,Negative
top,Anticipation
top,Positive
top,Trust
topple,Surprise
torment,Anger
torment,Fear
torment,Negative
torment,Sadness
torn,Negative
tornado,Fear
torpedo,Anger
torpedo,Negative
torrent,Fear
torrid,Negative
tort,Negative
tortious,Anger
tortious,Disgust
tortious,Negative
torture,Anger
torture,Anticipation
torture,Disgust
torture,Fear
torture,Negative
torture,Sadness
touched,Negative
touchy,Anger
touchy,Negative
touchy,Sadness
tough,Negative
tough,Sadness
toughness,Anger
toughness,Fear
toughness,Positive
toughness,Trust
tower,Positive
towering,Anticipation
towering,Fear
towering,Positive
toxic,Disgust
toxic,Negative
toxin,Fear
toxin,Negative
track,Anticipation
tract,Fear
trade,Trust
traditional,Positive
tragedy,Fear
tragedy,Negative
tragedy,Sadness
tragic,Negative
trainer,Trust
traitor,Anger
traitor,Disgust
traitor,Fear
traitor,Negative
traitor,Sadness
tramp,Disgust
tramp,Fear
tramp,Negative
tramp,Sadness
trance,Negative
tranquil,Joy
tranquil,Positive
tranquility,Joy
tranquility,Positive
tranquility,Trust
transaction,Trust
transcendence,Anticipation
transcendence,Joy
transcendence,Positive
transcendence,Surprise
transcendence,Trust
transcendental,Positive
transcript,Trust
transgression,Negative
transitional,Anticipation
translation,Trust
trappings,Negative
traps,Negative
trash,Disgust
trash,Negative
trash,Sadness
trashy,Disgust
trashy,Negative
traumatic,Anger
traumatic,Fear
traumatic,Negative
traumatic,Sadness
travail,Negative
traveling,Positive
travesty,Disgust
travesty,Fear
travesty,Negative
travesty,Sadness
treacherous,Anger
treacherous,Disgust
treacherous,Fear
treacherous,Negative
treachery,Anger
treachery,Fear
treachery,Negative
treachery,Sadness
treachery,Surprise
treadmill,Anticipation
treason,Anger
treason,Disgust
treason,Fear
treason,Negative
treason,Surprise
treasure,Anticipation
treasure,Joy
treasure,Positive
treasure,Trust
treasurer,Trust
treat,Anger
treat,Anticipation
treat,Disgust
treat,Fear
treat,Joy
treat,Negative
treat,Positive
treat,Sadness
treat,Surprise
treat,Trust
tree,Anger
tree,Anticipation
tree,Disgust
tree,Joy
tree,Positive
tree,Surprise
tree,Trust
trembling,Fear
trembling,Negative
tremendously,Positive
tremor,Anger
tremor,Anticipation
tremor,Fear
tremor,Negative
tremor,Sadness
trend,Positive
trendy,Positive
trepidation,Anticipation
trepidation,Fear
trepidation,Negative
trepidation,Surprise
trespass,Anger
trespass,Negative
tribe,Trust
tribulation,Fear
tribulation,Negative
tribulation,Sadness
tribunal,Anticipation
tribunal,Disgust
tribunal,Fear
tribunal,Negative
tribunal,Trust
tribune,Trust
tributary,Anticipation
tributary,Positive
tribute,Positive
trick,Negative
trick,Surprise
trickery,Anger
trickery,Disgust
trickery,Fear
trickery,Negative
trickery,Sadness
trickery,Surprise
trifle,Negative
trig,Positive
trip,Surprise
tripping,Anger
tripping,Negative
tripping,Sadness
triumph,Anticipation
triumph,Joy
triumph,Positive
triumphant,Anticipation
triumphant,Joy
triumphant,Positive
triumphant,Trust
troll,Anger
troll,Fear
troll,Negative
trophy,Anticipation
trophy,Joy
trophy,Positive
trophy,Surprise
trophy,Trust
troublesome,Anger
troublesome,Fear
troublesome,Negative
truce,Joy
truce,Positive
truce,Trust
truck,Trust
TRUE,Joy
TRUE,Positive
TRUE,Trust
trump,Surprise
trumpet,Negative
truss,Trust
Trust,Trust
Trustee,Trust
Trusty,Positive
truth,Positive
truth,Trust
truthful,Trust
truthfulness,Positive
truthfulness,Trust
tumble,Negative
tumor,Fear
tumor,Negative
tumour,Fear
tumour,Negative
tumour,Sadness
tumult,Anger
tumult,Fear
tumult,Negative
tumult,Surprise
tumultuous,Anger
tumultuous,Fear
tumultuous,Negative
turbulence,Anger
turbulence,Fear
turbulence,Negative
turbulent,Fear
turbulent,Negative
turmoil,Anger
turmoil,Fear
turmoil,Negative
turmoil,Sadness
tussle,Anger
tutelage,Positive
tutelage,Trust
tutor,Positive
twin,Positive
twinkle,Anticipation
twinkle,Joy
twinkle,Positive
twitch,Negative
typhoon,Fear
typhoon,Negative
tyrannical,Anger
tyrannical,Disgust
tyrannical,Fear
tyrannical,Negative
tyranny,Fear
tyranny,Negative
tyranny,Sadness
tyrant,Anger
tyrant,Disgust
tyrant,Fear
tyrant,Negative
tyrant,Sadness
ugliness,Disgust
ugliness,Fear
ugliness,Negative
ugliness,Sadness
ugly,Disgust
ugly,Negative
ulcer,Anger
ulcer,Disgust
ulcer,Fear
ulcer,Negative
ulcer,Sadness
ulterior,Negative
ultimate,Anticipation
ultimate,Sadness
ultimately,Anticipation
ultimately,Positive
ultimatum,Anger
ultimatum,Fear
ultimatum,Negative
umpire,Positive
umpire,Trust
unable,Negative
unable,Sadness
unacceptable,Negative
unacceptable,Sadness
unaccountable,Anticipation
unaccountable,Disgust
unaccountable,Negative
unaccountable,Sadness
unaccountable,Trust
unacknowledged,Sadness
unanimity,Positive
unanimous,Positive
unanticipated,Surprise
unapproved,Negative
unassuming,Positive
unattached,Negative
unattainable,Anger
unattainable,Negative
unattainable,Sadness
unattractive,Disgust
unattractive,Negative
unattractive,Sadness
unauthorized,Negative
unavoidable,Negative
unaware,Negative
unbearable,Disgust
unbearable,Negative
unbearable,Sadness
unbeaten,Anticipation
unbeaten,Joy
unbeaten,Negative
unbeaten,Positive
unbeaten,Sadness
unbeaten,Surprise
unbelief,Negative
unbelievable,Negative
unbiased,Positive
unborn,Negative
unbreakable,Positive
unbridled,Anger
unbridled,Anticipation
unbridled,Fear
unbridled,Negative
unbridled,Positive
unbridled,Surprise
unbroken,Positive
unbroken,Trust
uncanny,Fear
uncanny,Negative
uncanny,Surprise
uncaring,Anger
uncaring,Disgust
uncaring,Negative
uncaring,Sadness
uncertain,Anger
uncertain,Disgust
uncertain,Fear
uncertain,Negative
uncertain,Surprise
unchangeable,Negative
unclean,Disgust
unclean,Negative
uncomfortable,Negative
unconscionable,Disgust
unconscionable,Negative
unconscious,Negative
unconstitutional,Negative
unconstrained,Joy
unconstrained,Positive
uncontrollable,Anger
uncontrollable,Anticipation
uncontrollable,Negative
uncontrollable,Surprise
uncontrolled,Negative
uncover,Surprise
undecided,Anticipation
undecided,Fear
undecided,Negative
underestimate,Surprise
underline,Positive
undermined,Negative
underpaid,Anger
underpaid,Negative
underpaid,Sadness
undersized,Negative
understanding,Positive
understanding,Trust
undertaker,Sadness
undertaking,Anticipation
underwrite,Positive
underwrite,Trust
undesirable,Anger
undesirable,Disgust
undesirable,Fear
undesirable,Negative
undesirable,Sadness
undesired,Negative
undesired,Sadness
undisclosed,Anticipation
undiscovered,Surprise
undivided,Positive
undo,Negative
undoubted,Anticipation
undoubted,Disgust
undying,Anticipation
undying,Joy
undying,Positive
undying,Sadness
undying,Trust
uneasiness,Anticipation
uneasiness,Negative
uneasiness,Sadness
uneasy,Disgust
uneasy,Fear
uneasy,Negative
uneducated,Negative
uneducated,Sadness
unemployed,Fear
unemployed,Negative
unemployed,Sadness
unequal,Anger
unequal,Disgust
unequal,Fear
unequal,Negative
unequal,Sadness
unequivocal,Trust
unequivocally,Positive
uneven,Negative
unexpected,Anticipation
unexpected,Fear
unexpected,Joy
unexpected,Negative
unexpected,Positive
unexpected,Surprise
unexpectedly,Surprise
unexplained,Anticipation
unexplained,Negative
unexplained,Sadness
